,name,z,log_bh,log_lbol,log_edd_ratio,m_app_bol,m_app_lim,M_bol,M_abs_lim,dist,L_L
7266,SDSS J125842.82+035533.6,3.287,8.932,46.11,-0.922,20.72134595363716,22.751195975317252,-26.52985002168009,-25.551446347240937,28199.35631089549,0.638896515219358
7267,SDSS J125846.25+443553.6,3.0580000000000003,9.02,46.324,-0.7959999999999999,19.9986136276464,22.563463649326486,-27.064850021680087,-25.36371402125017,25863.823617064325,0.6386118069246404
7268,SDSS J125856.25+501905.4,3.056,9.379,46.188,-1.291,20.336909985460156,22.561760007140254,-26.724850021680098,-25.36201037906394,25843.5399512417,0.6386091324836949
7269,SDSS J125858.10+440203.8,3.26,8.879,46.392,-0.5870000000000001,19.994935380592903,22.729785402273006,-27.234850021680103,-25.53003577419669,27922.678792000905,0.6388650264882918
7270,SDSS J125859.68-000615.3,3.1010000000000004,9.267,46.40600000000001,-0.961,19.82996274819616,22.59981276987628,-27.26985002168012,-25.400063141799965,26300.412129737815,0.6386684732086958
7271,SDSS J125902.18+174049.4,3.019,8.274,45.99800000000001,-0.376,20.78018058827062,22.530030609950746,-26.249850021680125,-25.33028098187443,25468.661539843488,0.6385590163449538
7272,SDSS J125903.77+385407.9,3.235,8.783999999999999,46.277,-0.607,20.262444675560225,22.70979469724032,-26.947350021680094,-25.510045069164004,27666.800561321495,0.6388354017040989
7273,SDSS J125905.35+655542.5,3.213,8.825,46.49100000000001,-0.434,19.709718682844702,22.692068704524814,-27.482350021680112,-25.4923190764485,27441.872418777355,0.6388089506345884
7274,SDSS J125906.77+485208.3,3.0580000000000003,8.652999999999999,46.143,-0.61,20.451113627646393,22.563463649326486,-26.612350021680093,-25.36371402125017,25863.823617064325,0.6386118069246404
7275,SDSS J125919.50+374755.9,3.257,8.282,46.192,-0.19,20.492544981505098,22.727395003185194,-26.734850021680096,-25.52764537510888,27891.957875971802,0.6388614955212402
7276,SDSS J125932.83+103834.9,3.009,9.089,46.474,-0.715,19.581535259514972,22.52138528119505,-27.43985002168008,-25.321635653118737,25367.464205427605,0.6385452599318655
7277,SDSS J125937.15+351729.0,3.365,9.076,46.484,-0.6920000000000001,19.847179951768613,22.812029973448713,-27.4648500216801,-25.612280345372398,29000.5339903627,0.6389846447942085
7278,SDSS J125950.90+113938.9,3.079,8.831,46.2,-0.731,20.32643184442644,22.58128186610654,-26.7548500216801,-25.381532238030225,26076.924717638325,0.6386396788415458
7279,SDSS J130001.94+355526.5,3.482,8.045,46.12600000000001,-0.019,20.830717437698148,22.900567459378273,-26.569850021680125,-25.700817831301958,30207.410115086957,0.6391094375425357
7280,SDSS J130002.86+072422.7,3.01,8.652999999999999,46.03,-0.723,20.692401143117426,22.52225116479752,-26.329850021680095,-25.322501536721205,25377.581603718678,0.6385466396852539
7281,SDSS J130008.23+425111.5,3.022,8.979,46.323,-0.7559999999999999,19.97026834950742,22.532618371187517,-27.062350021680096,-25.332868743111202,25499.030841909214,0.6385631255206002
7282,SDSS J130015.00+061624.2,3.1630000000000003,8.92,46.425,-0.595,19.833955527416165,22.65130554909625,-27.317350021680085,-25.451555921019935,26931.535154349167,0.6387474664710502
7283,SDSS J130020.33+324039.0,3.2,9.129,46.476000000000006,-0.753,19.736684442129427,22.68153446380953,-27.444850021680104,-25.481784835733215,27309.068874665692,0.638793149543605
7284,SDSS J130027.26+424229.1,3.739,8.167,46.38800000000001,0.121,20.359727793332375,23.0845778150125,-27.224850021680126,-25.884828186936186,32878.77006480731,0.6393561410797565
7285,SDSS J130029.69+403559.1,3.36,8.937999999999997,46.437,-0.601,19.960824817818924,22.80817483949901,-27.347350021680086,-25.608425211422695,28949.09342948304,0.6389791181735831
7286,SDSS J130030.34+174618.4,3.017,8.21,46.053,-0.257,20.64095392003548,22.528303941715563,-26.387350021680085,-25.32855431363925,25448.4179257124,0.6385562723557446
7287,SDSS J130036.80+352329.6,3.295,8.626,46.402,-0.324,19.99765449516851,22.757504516848606,-27.259850021680094,-25.55775488877229,28281.39993814784,0.6389057461320187
7288,SDSS J130040.02+183855.0,3.248,8.66,46.002,-0.758,20.96035993657878,22.72020995825888,-26.2598500216801,-25.520460330182566,27799.820494262065,0.6388508634930035
7289,SDSS J130044.56+474334.5,3.092,8.523,46.212,-0.411,20.30739859408495,22.59224861576505,-26.7848500216801,-25.392498987688736,26208.956085881546,0.6386567432076784
7290,SDSS J130045.97+642315.5,3.124,8.685,46.06399999999999,-0.721,20.704189525959002,22.619039547639076,-26.414850021680074,-25.41928991956276,26534.31677197453,0.638698142897713
7291,SDSS J130048.99+050313.4,3.692,8.901,46.455,-0.546,20.159585658509876,23.051935680189963,-27.392350021680087,-25.852186052113648,32388.224134389104,0.6393135898550107
7292,SDSS J130050.02+121230.6,3.089,8.887,46.07,-0.917,20.659872091359468,22.589722113039564,-26.429850021680096,-25.38997248496325,26178.4797639295,0.6386528180219284
7293,SDSS J130053.63+381107.7,3.105,8.737,46.169,-0.6679999999999999,20.425817227623696,22.60316724930378,-26.677350021680084,-25.403417621227465,26341.072269041968,0.6386736647209876
7294,SDSS J130053.68+150929.4,3.302,8.902999999999997,46.25100000000001,-0.752,20.380661334158123,22.76301135583825,-26.882350021680125,-25.563261727761933,28353.212391953108,0.6389137864974069
7295,SDSS J130057.28+555326.3,3.3160000000000003,9.163,46.448,-0.815,19.899138453361488,22.773988475041584,-27.374850021680096,-25.57423884696527,28496.905027411107,0.6389297654132513
7296,SDSS J130057.73-014821.9,3.122,9.535,46.343,-1.2919999999999998,20.005023519131115,22.617373540811215,-27.1123500216801,-25.4176239127349,26513.966801623268,0.6386955802743741
7297,SDSS J130059.67-002139.2,3.027,8.209,46.322,0.013,19.977075321979207,22.536925343659306,-27.0598500216801,-25.33717571558299,25549.65667966644,0.6385699560515199
7298,SDSS J130103.41+324529.3,3.082,9.155,46.43,-0.825,19.753966925063814,22.58381694674391,-27.329850021680095,-25.384067318667594,26107.385942916855,0.6386436295460245
7299,SDSS J130113.66+475124.3,3.282,8.587,46.129,-0.5579999999999999,20.66989495045995,22.747244972140038,-26.57735002168009,-25.547495344063723,28148.094113581883,0.6388907230519634
7300,SDSS J130121.58+063748.8,3.057,8.277000000000001,46.478,0.1009999999999999,19.61276195224188,22.562611973921978,-27.4498500216801,-25.362862345845663,25853.68152952081,0.6386104701414796
7301,SDSS J130135.60+004755.4,3.0580000000000003,8.59,46.381,-0.309,19.856113627646394,22.563463649326486,-27.207350021680092,-25.36371402125017,25863.823617064325,0.6386118069246404
7302,SDSS J130137.32+662637.8,3.26,8.556000000000001,46.322,-0.3339999999999999,20.169935380592907,22.729785402273006,-27.0598500216801,-25.53003577419669,27922.678792000905,0.6388650264882918
7303,SDSS J130138.08+235630.8,3.035,8.321,46.08600000000001,-0.335,20.5739510297744,22.543801051454523,-26.469850021680124,-25.344051423378207,25630.68482847355,0.6385808381015171
7304,SDSS J130142.39+001306.6,3.096,9.373,46.49100000000001,-0.982,19.61326327934209,22.5956133010222,-27.482350021680112,-25.395863672945886,26249.598206903138,0.6386619649587354
7305,SDSS J130142.65+460341.2,3.488,8.811,46.2,-0.711,20.650173511996023,22.905023533676122,-26.7548500216801,-25.705273905599807,30269.462329327052,0.6391156115426511
7306,SDSS J130145.54+434443.8,3.252,8.302999999999999,46.242,-0.161,20.363555858543855,22.723405880223943,-26.85985002168009,-25.523656252147628,27840.765739252136,0.6388555961024615
7307,SDSS J130149.44+130336.5,3.0380000000000003,8.875,46.197,-0.778,20.29902453588653,22.54637455756663,-26.7473500216801,-25.346624929490314,25661.078871555594,0.6385849040986131
7308,SDSS J130150.97+460633.4,3.014,9.589,46.48,-1.209,19.57086167253776,22.52571169421784,-27.45485002168008,-25.325962066141525,25418.056389796628,0.6385521495456993
7309,SDSS J130152.79+125324.6,3.158,9.416,46.328,-1.188,20.072342188389012,22.64719221006911,-27.0748500216801,-25.447442581992796,26880.568041653773,0.6387412110000165
7310,SDSS J130200.03+281213.7,3.085,9.134,46.404,-0.83,19.821499426386108,22.586349448066205,-27.264850021680097,-25.38659981998989,26137.851703809574,0.6386475725688191
7311,SDSS J130207.76+453551.5,3.024,8.729,46.044,-0.785,20.669492031932325,22.53434205361241,-26.364850021680084,-25.334592425536094,25519.27962796375,0.6385658604427555
7312,SDSS J130217.94+192243.9,3.05,8.308,46.18,-0.228,20.35179205497532,22.556642076655415,-26.704850021680095,-25.3568924485791,25782.701188134088,0.6386010881217228
7313,SDSS J130219.79+250329.4,3.711,8.603,46.325,-0.3779999999999999,20.49783353442843,23.06518355610853,-27.0673500216801,-25.865433928032214,32586.424537444662,0.6393309211785152
7314,SDSS J130220.19+262740.2,3.071,8.639,46.132,-0.607,20.489658980467325,22.574509002147416,-26.58485002168009,-25.3747593740711,25995.71700095447,0.6386291059035578
7315,SDSS J130224.34+312412.2,3.255,8.818999999999997,46.38800000000001,-0.531,20.000950101794462,22.72580012347459,-27.224850021680126,-25.526050495398273,27871.479611855895,0.6388591379281165
7316,SDSS J130224.39+422220.0,3.378,8.794,46.405,-0.489,20.054675306746084,22.82202532842618,-27.267350021680095,-25.622275700349864,29134.3320515598,0.6389989374569116
7317,SDSS J130227.34+464831.2,3.068,8.658999999999999,45.99800000000001,-0.7609999999999999,20.822114398471584,22.57196442015171,-26.249850021680125,-25.372214792075393,25965.27245500042,0.6386251268400112
7318,SDSS J130229.13+133954.6,3.015,9.177,46.06800000000001,-1.209,20.601726054658684,22.526576076338806,-26.424850021680122,-25.32682644826249,25428.17638343661,0.6385535247270857
7319,SDSS J130230.88+223752.2,3.406,8.94,46.347,-0.693,20.221067692942775,22.843417714622873,-27.1223500216801,-25.64366808654656,29422.769055108627,0.6390293511666363
7320,SDSS J130232.09+380837.8,3.382,9.166,46.399,-0.867,20.072742701780225,22.82509272346032,-27.252350021680094,-25.625343095384004,29175.515929285502,0.6390033130983801
7321,SDSS J130232.10+332550.8,3.06,9.003,46.353,-0.75,19.927816105098497,22.565166126778596,-27.1373500216801,-25.36541649870228,25884.109319088042,0.6386144778705183
7322,SDSS J130233.31-012120.9,3.064,8.64,46.037,-0.703,20.721217571987598,22.56856759366769,-26.347350021680093,-25.368817965591376,25924.686824895,0.6386198093044386
7323,SDSS J130238.93+220300.1,3.347,8.376,46.288,-0.188,20.323273300333632,22.798123322013716,-26.974850021680084,-25.5983736939374,28815.40078288717,0.6389646717002279
7324,SDSS J130242.18+133405.0,3.108,8.712,46.038,-0.774,20.75583012251565,22.605680144195734,-26.349850021680084,-25.40593051611942,26371.572615421814,0.6386775495880317
7325,SDSS J130243.49+171643.7,3.2060000000000004,8.97,46.276,-0.794,20.24155195236497,22.686401974045072,-26.944850021680104,-25.486652345968757,27370.352760169142,0.6388004582741251
7326,SDSS J130244.82+070047.4,3.197,8.943,46.433,-0.61,19.84174710511996,22.67909712680005,-27.337350021680088,-25.479347498723733,27278.433411597878,0.6387894848933106
7327,SDSS J130245.01+465138.9,3.047,9.247,46.375,-0.972,19.86172914038982,22.55407916206991,-27.19235002168009,-25.354329533993596,25752.28869904743,0.6385970540635144
7328,SDSS J130248.86+064751.8,3.139,8.158,46.166,-0.092,20.461649129327174,22.631499151007258,-26.669850021680084,-25.431749522930943,26687.004582464244,0.6387172585105336
7329,SDSS J130259.92+202753.0,3.075,9.344,46.455,-0.989,19.68554771580041,22.577897737480498,-27.392350021680087,-25.378148109404183,26036.316815828883,0.6386343992474417
7330,SDSS J130304.02+482217.7,3.051,8.808,46.155,-0.753,20.415145774099372,22.557495795779467,-26.642350021680095,-25.35774616770315,25792.839706319948,0.6386024310453212
7331,SDSS J130304.74+073416.1,3.287,8.548,46.139,-0.509,20.64884595363715,22.751195975317252,-26.602350021680103,-25.551446347240937,28199.35631089549,0.638896515219358
7332,SDSS J130306.96+141418.5,3.241,8.549,46.06800000000001,-0.581,20.78975715066127,22.714607172341392,-26.424850021680122,-25.514857544265077,27728.184458221884,0.6388425533236766
7333,SDSS J130310.68+344751.5,3.653,8.231,46.328,-0.003,20.449667507163213,23.02451752884331,-27.0748500216801,-25.824767900766997,31981.84438364707,0.6392774503036628
7334,SDSS J130312.44+173004.2,3.027,9.014,46.334,-0.78,19.947075321979206,22.536925343659306,-27.0898500216801,-25.33717571558299,25549.65667966644,0.6385699560515199
7335,SDSS J130312.50-002535.4,3.123,9.041,46.393,-0.748,19.88085666203906,22.618206683719155,-27.237350021680093,-25.41845705564284,26524.141539068423,0.6386968619962208
7336,SDSS J130317.48+071452.5,3.1060000000000003,8.774,46.315,-0.5589999999999999,20.061655141296427,22.604005162976513,-27.042350021680086,-25.404255534900198,26351.238552284565,0.6386749605102944
7337,SDSS J130318.05+605900.1,3.07,8.334,46.493,0.059,19.58631107540605,22.573661097086145,-27.487350021680093,-25.37391146900983,25985.568312406675,0.6386277804128877
7338,SDSS J130322.39+491021.6,3.175,8.309,46.06800000000001,-0.341,20.736299853380554,22.661149875060676,-26.424850021680122,-25.46140024698436,27053.905893776326,0.638762399236257
7339,SDSS J130322.98+350107.9,3.072,8.627,46.425,-0.302,19.758006596846407,22.57535661852649,-27.317350021680085,-25.375606990450176,26005.866195782488,0.6386304305315069
7340,SDSS J130336.27+001615.8,3.145,8.445,46.257,-0.288,20.239115542270156,22.636465563950246,-26.89735002168009,-25.43671593587393,26748.110754381076,0.6387248537125914
7341,SDSS J130336.28+303429.3,3.292,8.377,46.331,-0.146,20.172790672372052,22.75514069405215,-27.0823500216801,-25.555391065975837,28250.630104839434,0.6389022897961405
7342,SDSS J130337.24+372219.3,3.03,9.061,46.487,-0.674,19.567155936515206,22.5395059581953,-27.472350021680093,-25.339756330118984,25580.038373250747,0.6385740435523779
7343,SDSS J130337.38+222305.9,3.397,8.446,46.104,-0.442,20.821711707282958,22.836561728963048,-26.51485002168009,-25.636812100886733,29330.01909966784,0.6390196299974256
7344,SDSS J130343.36+074025.4,3.142,9.005,46.416,-0.6890000000000001,19.83913357584466,22.633983597524743,-27.294850021680084,-25.434233969448428,26717.555456182625,0.6387210597366162
7345,SDSS J130343.58+341244.3,3.21,9.316,46.493,-0.923,19.702291667278395,22.68964168895849,-27.487350021680093,-25.489892060882173,27411.218266665564,0.6388053155857385
7346,SDSS J130353.23+334122.1,3.285,9.142,46.427,-0.815,19.9272663075906,22.749616329270687,-27.322350021680087,-25.54986670119437,28178.850039101377,0.6388942004677702
7347,SDSS J130355.14+464943.1,3.379,9.089,46.341,-0.848,20.2154425117985,22.822792533478598,-27.107350021680098,-25.623042905402283,29144.62734968128,0.6390000323382798
7348,SDSS J130358.74+570340.6,3.0660000000000003,9.405,46.469,-1.036,19.642916564510625,22.570266586190716,-27.42735002168009,-25.3705169581144,25944.978625262716,0.6386224698061198
7349,SDSS J130359.12+004859.0,3.099,9.003,46.181,-0.922,20.39078381104541,22.598133832725495,-26.707350021680085,-25.39838420464918,26280.085059185898,0.6386658724281912
7350,SDSS J130410.35+250626.6,3.479,9.192,46.49,-0.802,19.918486384939055,22.898336406619155,-27.4798500216801,-25.69858677854284,30176.38981959334,0.6391063425582098
7351,SDSS J130413.00+600643.9,3.24,8.852,46.269,-0.6829999999999999,20.286455719175216,22.713805740855307,-26.92735002168009,-25.51405611277899,27717.95262673684,0.6388413632260505
7352,SDSS J130416.63+203809.1,3.2910000000000004,8.746,46.059,-0.787,20.85200223044641,22.754352252126495,-26.402350021680085,-25.55460262405018,28240.37441941027,0.6389011362841857
7353,SDSS J130417.41+022145.3,3.134,8.868,46.481,-0.487,19.670002860701615,22.627352882381707,-27.457350021680092,-25.427603254305392,26636.096306565618,0.6387109069658494
7354,SDSS J130424.45+203859.9,3.0010000000000003,8.934,46.453,-0.581,19.627097341008096,22.514447362688195,-27.3873500216801,-25.31469773461188,25286.543748246233,0.6385341888108809
7355,SDSS J130424.59+442500.3,3.064,8.707,46.292,-0.515,20.083717571987595,22.56856759366769,-26.984850021680096,-25.368817965591376,25924.686824895,0.6386198093044386
7356,SDSS J130432.09+171438.3,3.029,8.594,46.238,-0.456,20.188796028616274,22.538646050296364,-26.84985002168009,-25.33889642222005,25569.91062665639,0.6385726819514839
7357,SDSS J130434.04+222352.6,3.009,9.781,46.479,-1.402,19.569035259514962,22.52138528119505,-27.45235002168009,-25.321635653118737,25367.464205427605,0.6385452599318655
7358,SDSS J130435.27+663845.6,3.15,8.612,46.397,-0.315,19.893246654727914,22.640596676408006,-27.24735002168009,-25.44084704833169,26799.04606881149,0.6387311609507766
7359,SDSS J130443.36+181441.5,3.5660000000000003,8.431000000000001,46.456,-0.075,20.067382901093037,22.962232922773136,-27.3948500216801,-25.76248329469682,31077.53645397951,0.639193983285486
7360,SDSS J130444.27+391130.9,3.029,8.747,46.444,-0.4029999999999999,19.673796028616266,22.538646050296364,-27.3648500216801,-25.33889642222005,25569.91062665639,0.6385726819514839
7361,SDSS J130445.75+143622.5,3.142,8.804,46.383,-0.521,19.92163357584464,22.633983597524743,-27.212350021680102,-25.434233969448428,26717.555456182625,0.6387210597366162
7362,SDSS J130449.50+104311.2,3.28,8.408,46.26,-0.248,20.340812785175242,22.745662806855332,-26.90485002168009,-25.545913178779017,28127.59248680943,0.63888840124162
7363,SDSS J130451.79+393400.7,3.816,8.607999999999999,46.364,-0.344,20.472287569785664,23.137137591465752,-27.16485002168009,-25.937387963389437,33684.29935383234,0.6394235877955636
7364,SDSS J130454.23+155348.1,3.265,9.074,46.35,-0.8240000000000001,20.103914268454425,22.733764290134523,-27.1298500216801,-25.53401466205821,27973.889692641915,0.6388708970172958
7365,SDSS J130455.78+194432.8,3.232,9.009,46.352,-0.757,20.072534934568978,22.707384956249065,-27.134850021680087,-25.50763532817275,27636.11500245612,0.6388318159392985
7366,SDSS J130459.51+651140.4,3.3510000000000004,8.918,46.252,-0.7659999999999999,20.416370420967247,22.80122044264735,-26.8848500216801,-25.601470814571034,28856.52884239223,0.6389691287047086
7367,SDSS J130501.34+443256.4,3.125,8.545,46.38800000000001,-0.257,19.895022111072528,22.619872132752654,-27.224850021680126,-25.42012250467634,26544.492500137505,0.6386994229796383
7368,SDSS J130501.76+494657.7,3.404,9.263,46.46100000000001,-0.902,19.93454578077213,22.841895802452253,-27.407350021680124,-25.642146174375938,29402.154848000344,0.6390271953482204
7369,SDSS J130510.06+081852.2,3.055,8.711,45.959,-0.852,20.90855772710729,22.56090774878739,-26.1523500216801,-25.361158120711075,25833.398882441357,0.6386077939504275
7370,SDSS J130510.08+471301.0,3.2,8.78,46.13,-0.75,20.60168444212943,22.68153446380953,-26.5798500216801,-25.481784835733215,27309.068874665692,0.638793149543605
7371,SDSS J130512.80+190039.6,3.005,8.676,46.308,-0.4679999999999999,19.993068714020726,22.51791873570082,-27.024850021680095,-25.318169107624506,25326.999811836937,0.6385397317378003
7372,SDSS J130515.98+464642.5,3.304,8.558,46.43,-0.228,19.93473247291245,22.764582494592545,-27.329850021680095,-25.56483286651623,28373.73438896804,0.6389160774884602
7373,SDSS J130519.21+250048.2,3.214,8.097000000000001,46.039,-0.158,20.840527161188504,22.6928771828686,-26.352350021680095,-25.493127554792284,27452.091425075792,0.6388101608098973
7374,SDSS J130520.33+042752.4,3.182,8.369,46.287,-0.182,20.194524418064344,22.666874439744436,-26.972350021680093,-25.46712481166812,27125.321102293252,0.6387710580160088
7375,SDSS J130521.82+380216.6,3.232,8.577,46.224,-0.4529999999999999,20.392534934568978,22.707384956249065,-26.814850021680087,-25.50763532817275,27636.11500245612,0.6388318159392985
7376,SDSS J130522.44+370922.1,3.4,8.799,46.299,-0.6,20.336499146348586,22.83884916802868,-27.002350021680094,-25.639099539952365,29360.931756163907,0.6390228761042613
7377,SDSS J130523.25+000437.9,3.312,8.826,46.412,-0.514,19.98600709022054,22.770857111900632,-27.284850021680093,-25.571107483824317,28455.840794368996,0.6389252137900155
7378,SDSS J130527.46+141552.1,3.047,8.22,46.137,-0.183,20.456729140389818,22.55407916206991,-26.597350021680093,-25.354329533993596,25752.28869904743,0.6385970540635144
7379,SDSS J130527.85+363526.3,3.238,8.32,45.94,-0.48,21.10735207945501,22.712202101135095,-26.104850021680086,-25.51245247305878,27697.490381604654,0.6388389808260779
7380,SDSS J130534.53+283931.4,3.08,9.352,46.183,-1.269,20.36977715821152,22.582127179891614,-26.712350021680095,-25.3823775518153,26087.077955090004,0.6386409965979443
7381,SDSS J130534.65+280134.3,3.156,8.655,46.372,-0.3829999999999999,19.96069494488582,22.64554496656591,-27.18485002168009,-25.445795338489596,26860.184614022768,0.6387387032631467
7382,SDSS J130539.09+011208.1,3.063,8.674,46.31,-0.4639999999999999,20.03786764078466,22.56771766246476,-27.029850021680097,-25.367968034388443,25914.541686257297,0.6386184777510548
7383,SDSS J130550.21+341758.5,3.006,8.645,46.28100000000001,-0.4639999999999999,20.061435802464036,22.518785824144164,-26.957350021680128,-25.31903619606785,25337.11512985389,0.6385411151652252
7384,SDSS J130558.68+371920.6,3.156,8.277999999999999,46.127,-0.251,20.57319494488581,22.64554496656591,-26.5723500216801,-25.445795338489596,26860.184614022768,0.6387387032631467
7385,SDSS J130604.79+450513.0,3.063,8.879,46.492,-0.487,19.582867640784677,22.56771766246476,-27.48485002168008,-25.367968034388443,25914.541686257297,0.6386184777510548
7386,SDSS J130606.94+371911.5,3.158,9.126,46.062,-1.164,20.737342188389025,22.64719221006911,-26.409850021680086,-25.447442581992796,26880.568041653773,0.6387412110000165
7387,SDSS J130607.36-012534.6,3.254,9.034,46.44300000000001,-0.691,19.862652277362773,22.725002299042895,-27.362350021680122,-25.52525267096658,27861.24118432603,0.6388579580450288
7388,SDSS J130608.91-014630.0,3.347,9.026,46.473,-0.653,19.860773300333626,22.798123322013716,-27.43735002168009,-25.5983736939374,28815.40078288717,0.6389646717002279
7389,SDSS J130616.87+264334.9,3.207,8.882,46.261,-0.721,20.27986227739852,22.687212299078624,-26.907350021680102,-25.48746267100231,27380.56841875458,0.6388016737377
7390,SDSS J130618.57+392426.2,3.108,8.093,45.996,-0.1969999999999999,20.860830122515633,22.605680144195734,-26.2448500216801,-25.40593051611942,26371.572615421814,0.6386775495880317
7391,SDSS J130626.41+340042.0,3.925,8.479,46.28100000000001,-0.298,20.752321271127858,23.209671292807986,-26.957350021680128,-26.00992166473167,34828.45893765346,0.639514540576208
7392,SDSS J130629.64+153503.8,3.142,8.607000000000001,46.282,-0.425,20.17413357584466,22.633983597524743,-26.959850021680083,-25.434233969448428,26717.555456182625,0.6387210597366162
7393,SDSS J130636.54+462948.6,3.012,8.676,46.369,-0.407,19.84663200841988,22.523982030099972,-27.17735002168009,-25.324232402023657,25397.817958618343,0.6385493964442756
7394,SDSS J130639.19+184020.0,3.045,9.129,46.40600000000001,-0.823,19.782519064366653,22.552369086046774,-27.26985002168012,-25.35261945797046,25732.016263038673,0.6385943602765187
7395,SDSS J130641.72+160718.8,3.018,8.201,45.93600000000001,-0.365,20.934317403694944,22.529167425375054,-26.09485002168011,-25.32941779729874,25458.539473906392,0.6385576448048285
7396,SDSS J130644.21+010556.4,3.195,8.74,46.403,-0.4370000000000001,19.915120884055238,22.677470905735323,-27.262350021680085,-25.477721277659008,27258.012172978582,0.6387870379707318
7397,SDSS J130647.81+242324.0,3.125,8.589,46.278,-0.411,20.170022111072562,22.619872132752654,-26.949850021680092,-25.42012250467634,26544.492500137505,0.6386994229796383
7398,SDSS J130649.00+194141.5,3.34,8.586,46.413,-0.273,20.005344005778298,22.79269402745838,-27.287350021680084,-25.592944399382066,28743.44413284093,0.6389568462603066
7399,SDSS J130650.42-014128.4,3.027,8.434,46.225,-0.309,20.219575321979207,22.536925343659306,-26.8173500216801,-25.33717571558299,25549.65667966644,0.6385699560515199
7400,SDSS J130655.85+475934.0,3.11,8.23,46.028,-0.302,20.782503976796917,22.60735399847701,-26.324850021680092,-25.407604370400694,26391.908672718477,0.6386801353366265
7401,SDSS J130656.62+394409.2,3.154,8.519,46.24800000000001,-0.371,20.2690466090485,22.643896630728626,-26.874850021680125,-25.44414700265231,26839.803141607757,0.6387361923466864
7402,SDSS J130701.26+484739.9,3.383,9.362,46.475,-0.987,19.883508957192916,22.825858978873008,-27.44235002168009,-25.626109350796693,29185.813016998127,0.639004405392325
7403,SDSS J130701.76+020240.0,3.23,8.623,46.09,-0.633,20.725927140005496,22.705777161685596,-26.4798500216801,-25.50602753360928,27615.66033318217,0.6388294217298378
7404,SDSS J130706.75+251957.1,3.5,8.65,46.428,-0.322,20.089061634265466,22.91391165594555,-27.324850021680085,-25.714162027869236,30393.613130597125,0.6391278960518749
7405,SDSS J130709.56+250146.1,3.138,8.323,46.452,0.0289999999999999,19.745820428522713,22.6306704502028,-27.384850021680087,-25.430920822126485,26676.821942049577,0.6387159898204449
7406,SDSS J130711.00+174426.3,3.159,8.498,46.262,-0.336,20.238165400955317,22.64801542263541,-26.909850021680093,-25.448265794559095,26890.760488177202,0.6387424636779915
7407,SDSS J130712.66+462641.5,3.284,9.299,46.493,-0.906,19.761476107111328,22.74882612879142,-27.487350021680093,-25.549076500715106,28168.59759945655,0.6388930420349352
7408,SDSS J130717.94+185033.3,3.239,8.603,46.111,-0.5920000000000001,20.68065402882739,22.71300405050748,-26.532350021680088,-25.513254422431164,27707.721267801804,0.6388401723937445
7409,SDSS J130733.57+412150.3,3.1630000000000003,8.575,46.152,-0.523,20.516455527416156,22.65130554909625,-26.634850021680094,-25.451555921019935,26931.535154349167,0.6387474664710502
7410,SDSS J130748.31+243709.3,3.77,8.267000000000001,46.313,-0.054,20.56852335746132,23.105873379141418,-27.037350021680098,-25.906123751065103,33202.79743297902,0.6393836262146209
7411,SDSS J130751.56+004333.5,3.321,8.894,46.295,-0.6990000000000001,20.285547102765726,22.777897124445822,-26.992350021680096,-25.578147496369507,28548.245636893353,0.6389354395270174
7412,SDSS J130755.18+462000.0,3.089,9.227,45.999,-1.328,20.837372091359462,22.589722113039564,-26.2523500216801,-25.38997248496325,26178.4797639295,0.6386528180219284
7413,SDSS J130757.70+200415.9,3.19,8.236,46.059,-0.2769999999999999,20.771050667459573,22.67340068913966,-26.402350021680085,-25.473651061063343,27206.967499726066,0.6387809072440211
7414,SDSS J130802.09+265000.9,3.07,8.966000000000003,46.358,-0.708,19.923811075406057,22.573661097086145,-27.149850021680088,-25.37391146900983,25985.568312406675,0.6386277804128877
7415,SDSS J130810.08+141801.5,3.23,8.32,46.441,0.021,19.848427140005498,22.705777161685596,-27.357350021680098,-25.50602753360928,27615.66033318217,0.6388294217298378
7416,SDSS J130810.76+144912.5,3.132,8.706,46.198,-0.608,20.375842415515255,22.62569243719535,-26.749850021680096,-25.425942809119036,26615.736447360192,0.6387083606711564
7417,SDSS J130823.07+455109.4,3.142,8.526,46.033,-0.593,20.79663357584465,22.633983597524743,-26.337350021680095,-25.434233969448428,26717.555456182625,0.6387210597366162
7418,SDSS J130823.72+130848.9,3.102,8.402000000000001,46.098,-0.4039999999999999,20.600801792134007,22.600651813814096,-26.49985002168009,-25.40090218573778,26310.5764150998,0.638669772341644
7419,SDSS J130826.41+353140.6,3.0780000000000003,9.245,46.139,-1.206,20.478086243482668,22.58043626516277,-26.602350021680103,-25.380686637086455,26066.771984775412,0.6386383602291311
7420,SDSS J130827.24+343947.5,3.208,8.334,46.2,-0.2339999999999999,20.43317233811681,22.68802235979691,-26.7548500216801,-25.488272731720595,27390.784556160565,0.6388028884436887
7421,SDSS J130828.38+072122.7,3.381,8.532,46.408,-0.2239999999999999,20.04947620917232,22.824326230852414,-27.274850021680095,-25.6245766027761,29165.219288714805,0.63900222015844
7422,SDSS J130829.65+222816.4,3.079,8.072000000000001,46.154,-0.018,20.441431844426436,22.58128186610654,-26.639850021680104,-25.381532238030225,26076.924717638325,0.6386396788415458
